,ticker,sector,company_name,market_cap,market_category,analyst_consensus,stock_outstanding
595,TLND,technology,Talend SA,1242264149,Small,StrongBuy,31763337.995397598
596,CRNCY,utilities,Cairn Energy,1238060426,Small,,294776291.9047619
597,IRT,financial,Independence Realty,1237662678,Small,ModerateBuy,94840051.95402299
598,GKSDF,consumergoods,Grupo KUO SAB de CV,1237080207,Small,,
599,HHR,technology,Headhunter Group,1235303463,Small,ModerateBuy,50317860.0
600,INVVY,healthcare,Indivior,1235221645,Small,,146700907.95724466
601,PHKIF,financial,Poly Property Group Co,1235036445,Small,,3859488890.625
602,DCHIF,technology,Digital China Holdings,1234501931,Small,,1624344646.0526316
603,ICPT,healthcare,Intercept Pharma,1233587182,Small,ModerateBuy,32992435.998930193
604,TSVNF,consumergoods,Team17 Group,1231338755,Small,Hold,
605,LGSXY,utilities,Light SA,1230932943,Small,,285599290.7192576
606,SPRBF,financial,Sparebank 1 Ostlandet,1227795763,Small,,
607,UCTT,technology,Ultra Clean Holdings,1227555000,Small,StrongBuy,40500000.0
608,MTRN,basicmaterials,Materion,1227156323,Small,,20327253.98376677
609,OXINF,technology,Oxford Instruments,1226522635,Small,ModerateBuy,48098926.8627451
610,PAR,technology,Par Technology,1226091603,Small,ModerateBuy,21882769.998215243
611,WACLY,consumergoods,Wacoal Holdings,1220871171,Small,,12364504.466275066
612,ENDP,healthcare,Endo International,1220549343,Small,Hold,230292328.86792454
613,ENJPF,services,En-Japan,1219924757,Small,,
614,SA,basicmaterials,Seabridge Gold,1218931397,Small,ModerateBuy,67418771.95796461
615,WACMF,technology,Wacom Co,1218188242,Small,,162425098.93333334
616,TRS,industrialgoods,Trimas,1218084163,Small,,43225129.985805534
617,BOOT,consumergoods,Boot Barn,1217605884,Small,ModerateBuy,28866900.995732576
618,PRPLF,financial,Perpetual,1214943586,Small,ModerateBuy,
619,SPSTF,industrialgoods,Singapore Post,1214772175,Small,,2169236026.785714
620,CNXN,technology,PC Connection,1212972252,Small,Hold,26175490.979715146
621,ALEX,financial,Alexander & Baldwin,1212658855,Small,Hold,72354346.95704056
622,LNN,industrialgoods,Lindsay,1212518327,Small,ModerateBuy,10834762.997051202
623,HOME,consumergoods,At Home Group,1211497756,Small,ModerateBuy,64270437.984084874
624,SNEX,financial,StoneX Group,1211486977,Small,ModerateBuy,19368296.994404476
625,CNST,healthcare,Constellation Pharmaceuticals,1210797009,Small,StrongBuy,47575520.982318275
626,BITGF,healthcare,Biotage AB,1210734294,Small,,
627,FORTY,technology,Formula Systems,1208247093,Small,,15294267.0
628,DLPTF,industrialgoods,Dalian Port (PDA) Co,1208218023,Small,,12082180230.0
629,FLLZ,financial,Fellazo,1207696000,Small,,86264000.0
630,ARHOF,services,AmRest Holdings SE,1207687541,Small,,
631,PRIM,industrialgoods,Primoris Services,1205774692,Small,Hold,48096317.98962904
632,KNSA,healthcare,Kiniksa Pharmaceuticals,1204928119,Small,ModerateBuy,68075034.97175142
633,EPZM,healthcare,Epizyme,1203739092,Small,StrongBuy,101581357.97468355
634,BDTX,healthcare,Black Diamond Therapeutics,1203334913,Small,StrongBuy,35995659.9760694
635,ADBCF,basicmaterials,ADBRI,1202127139,Small,,496746751.6528926
636,CNLLF,financial,Central China Real Estate,1201975526,Small,,
637,NVGI,industrialgoods,Noble Vici Group,1201583712,Small,,210804160.0
638,CKOCF,industrialgoods,CHUDENKO,1199916044,Small,,58079188.964182
639,MBUU,consumergoods,Malibu Boats,1198692263,Small,StrongBuy,20720695.98962835
640,SGPRF,services,Singapore Press Holdings,1197167294,Small,,1315568454.945055
641,VSTO,consumergoods,Vista Outdoor,1196158977,Small,StrongBuy,58235587.974683546
642,HSKA,healthcare,Heska,1194610315,Small,ModerateBuy,9454770.993272657
643,BPMP,industrialgoods,BP Midstream Partners,1194474922,Small,ModerateBuy,104778501.92982456
644,CASH,financial,Meta Financial Group,1193353709,Small,StrongBuy,34360889.97984452
645,LINX,technology,Linx SA,1192932370,Small,,175689597.93814433
646,FDP,consumergoods,Fresh Del Monte Produce,1192224294,Small,,47366876.99642431
647,PBPJF,financial,PT Bank Pan Indonesia Tbk,1191882299,Small,,
648,RDWR,technology,Radware,1191855795,Small,ModerateBuy,46160177.96281952
649,NXGN,technology,NextGen Healthcare,1191199258,Small,Hold,66733851.98879551
650,TBK,financial,Triumph Bancorp,1190390729,Small,Hold,24851580.981210858
651,FOE,basicmaterials,Ferro,1189922321,Small,ModerateBuy,82290616.94329183
652,USAC,industrialgoods,USA Compression,1189006092,Small,ModerateBuy,96903511.9804401
653,FRTA,basicmaterials,Forterra,1187379953,Small,StrongBuy,65673669.96681417
654,CRK,utilities,Comstock Resources,1185349063,Small,ModerateBuy,232421384.9019608
655,DLX,services,Deluxe,1185180920,Small,,41893987.98161895
656,GFF,industrialgoods,Griffon,1184227034,Small,StrongBuy,56124503.98104265
657,DHC,financial,Diversified Healthcare Trust,1184194335,Small,Hold,238268477.86720324
658,NGD,basicmaterials,New Gold,1183700000,Small,ModerateBuy,676400000.0
659,FARO,technology,Faro Technologies,1182642364,Small,Hold,17835052.993515305
660,HXGCF,basicmaterials,Hexagon Composites,1182626494,Small,,202504536.64383563
661,DAHSF,financial,Dah Sing Financial Holdings,1182427870,Small,ModerateSell,319575100.0
662,GVA,industrialgoods,Granite Construction,1181152928,Small,,46741310.961614564
663,OCUL,healthcare,Ocular Therapeutix,1179385531,Small,StrongBuy,71391375.96852301
664,PLUS,technology,Eplus,1178909637,Small,ModerateBuy,13507213.989459211
665,LBRT,industrialgoods,Liberty Oilfield Services,1175639681,Small,ModerateBuy,112933686.9356388
666,VITL,basicmaterials,Vital Farms,1175078397,Small,ModerateBuy,39432160.97315436
667,SDDFF,basicmaterials,Ternium Argentina SA,1174444445,Small,,1957407408.3333335
668,CYTK,healthcare,Cytokinetics,1174223991,Small,StrongBuy,70779022.96564196
669,ZGNX,healthcare,Zogenix,1173589601,Small,ModerateBuy,55673130.9772296
670,SYX,consumergoods,Systemax,1173253177,Small,ModerateBuy,37412409.98086735
671,GTH,healthcare,Genetron Holdings,1172564005,Small,ModerateBuy,88362019.96985683
672,LKNCY,consumergoods,Luckin Coffee,1172069915,Small,,253146849.89200863
673,OPI,financial,Office Properties Income,1170754008,Small,ModerateBuy,48318365.99257119
674,KATOF,consumergoods,Kato Sangyo Co,1169320065,Small,,
675,LADR,financial,Ladder Capital,1168999682,Small,ModerateBuy,120267456.99588476
676,DIDAY,consumergoods,Distribuidora Internacional de Alimentación SA,1168474037,Small,,3540830415.151515
677,CMLLF,services,China Maple Leaf Educational Systems,1168175190,Small,,
678,CYJBF,industrialgoods,Cargotec,1167174030,Small,ModerateBuy,
679,GEO,financial,Geo Group,1167054369,Small,ModerateBuy,121315422.97297299
680,TVTX,healthcare,Travere Therapeutics,1164492014,Small,StrongBuy,51051819.99123192
681,LASR,technology,nLIGHT,1164446013,Small,StrongBuy,39365990.97363083
682,STC,financial,Stewart Information Services,1163360150,Small,ModerateBuy,26719341.98438218
683,AR,utilities,Antero Resources,1163349521,Small,Hold,268671944.80369514
684,NMFC,financial,New Mountain Finance,1162896377,Small,ModerateBuy,96827341.96502915
685,PLT,technology,Plantronics,1162329441,Small,ModerateBuy,41246608.977998585
686,FBKIF,financial,First International Bank of Israel,1161821863,Small,,
687,BUSE,financial,First Busey,1161323520,Small,Hold,54522230.98591549
688,GRBK,consumergoods,Green Brick Partners,1161171183,Small,StrongBuy,50661918.97905759
689,GETVF,services,Mediaset España,1158714729,Small,ModerateBuy,463485891.6
690,UVV,consumergoods,Universal,1157346871,Small,,24514866.998517264
691,AZZ,industrialgoods,AZZ,1157011509,Small,ModerateBuy,26076436.984448954
692,SMGRF,healthcare,Summerset Group Holdings,1156821142,Small,,
693,CRTO,technology,Criteo SA,1156637510,Small,ModerateBuy,60241536.97916667
694,BEST,industrialgoods,BEST,1156200000,Small,ModerateBuy,385400000.0
695,GBX,industrialgoods,Greenbrier,1156064097,Small,ModerateSell,32824079.982964225
696,NFH,financial,New Frontier Health,1155941424,Small,,131356979.99999999
697,PTABF,basicmaterials,PT Astra Agro Lestari Tbk,1154812999,Small,,
698,PILBF,basicmaterials,Pilbara Minerals,1153934079,Small,,2219103998.076923
699,GUNGF,technology,Gungho Online Entertainment,1153829831,Small,,
700,BNHUF,industrialgoods,Bonheur ASA,1152614300,Small,,
701,MODN,technology,Model N,1152473074,Small,ModerateBuy,34546554.97601919
702,NKTX,healthcare,Nkarta,1152247283,Small,ModerateBuy,32595396.973125882
703,ECOL,services,US Ecology,1151775442,Small,ModerateBuy,31512323.994528048
704,CPLLF,technology,COLOPL,1150465473,Small,,
705,CWAFF,utilities,China Water Affairs Group,1149054572,Small,,1532072762.6666667
706,CNR,industrialgoods,Cornerstone Building Brands,1148431898,Small,ModerateBuy,125101513.94335513
707,FSM,basicmaterials,Fortuna Silver Mines,1147539379,Small,ModerateBuy,184195726.9662921
708,TORXF,basicmaterials,Torex Gold Resources,1146543953,Small,StrongBuy,85562981.56716418
709,CADNF,basicmaterials,Cascades,1145574687,Small,ModerateBuy,102466429.96422182
710,GRGSF,basicmaterials,Grieg Seafood ASA,1144780221,Small,ModerateBuy,112233355.00000001
711,ERJ,technology,Embraer SA,1144749176,Small,Hold,184043275.88424438
712,CATM,services,Cardtronics,1144451411,Small,ModerateBuy,44479261.98989506
713,VBTX,financial,Veritex,1141215111,Small,ModerateBuy,49661231.9843342
714,BRMSY,financial,BR Malls Participacoes SA,1139033723,Small,Hold,298958982.4146982
715,RMR,financial,The RMR Group,1138719899,Small,ModerateBuy,31395640.998070028
716,DSKIF,services,Daiseki Co,1137903604,Small,,
717,ARESF,financial,Artis Real Estate Investment,1136534623,Small,ModerateBuy,135301740.8333333
718,PBHDF,healthcare,Paramount Bed Holdings Co,1136302434,Small,,
719,COHU,technology,Cohu,1135594602,Small,StrongBuy,41965801.995565414
720,ECTXF,industrialgoods,Electrolux Professional AB,1135219927,Small,Hold,
721,VCEL,healthcare,Vericel,1133902698,Small,StrongBuy,45428793.990384616
722,EVER,technology,EverQuote,1133556026,Small,StrongBuy,27776427.983337417
723,TLKGY,technology,Telkom SA SOC,1133208530,Small,,132229700.1166861
724,QADA,technology,QAD,1132055008,Small,ModerateBuy,20695703.98537477
725,LRCDF,financial,Laurentian Bank,1130653281,Small,Hold,43942995.76369996
726,CTTQF,basicmaterials,Costa Group Holdings,1130341691,Small,ModerateBuy,400830386.8794326
727,VSTA,technology,Vasta Platform,1128957556,Small,ModerateBuy,83011585.0
728,SVLKF,basicmaterials,Silver Lake Resources,1127947546,Small,,881209020.3125
729,RNA,healthcare,Avidity Biosciences,1126924728,Small,,37526630.96903097
730,SUPN,healthcare,Supernus Pharmaceuticals,1123773630,Small,,52685120.95639944
731,SAFT,financial,Safety Insurance Group,1120750774,Small,,14893697.993355481
732,RAFLF,healthcare,Raffles Medical Group,1120367701,Small,,1697526819.6969695
733,FEAC,financial,Flying Eagle Acquisition,1119525000,Small,,86250000.0
734,ARQT,healthcare,Arcutis Biotherapeutics,1117915377,Small,ModerateBuy,43634479.97658079
735,SWM,basicmaterials,Schweitzer-Mauduit International,1117303466,Small,ModerateBuy,31323337.987104006
736,RPTX,healthcare,Repare Therapeutics,1117288745,Small,StrongBuy,36765012.99769661
737,CLLKF,healthcare,Cellink AB,1117167820,Small,,
738,CDHSF,financial,CDL Hospitality Trusts,1116397453,Small,Hold,
739,CKNHF,industrialgoods,Clarkson,1116288195,Small,,30375188.979591835
740,EFSC,financial,Enterprise Financial Services,1115748169,Small,ModerateBuy,31209738.993006993
741,PGTI,industrialgoods,PGT,1115575721,Small,Hold,58962775.9513742
742,ELF,consumergoods,e.l.f. Beauty,1114057157,Small,StrongBuy,51033309.98625745
743,SILV,basicmaterials,SilverCrest Metals,1114002519,Small,StrongBuy,129234630.97447798
744,SOLTF,healthcare,Sosei Group,1107244976,Small,,76256541.04683197
745,SKKAF,basicmaterials,SK Kaken Co,1105678570,Small,,
746,PHAT,healthcare,Phathom Pharmaceuticals,1105580527,Small,ModerateBuy,25916092.99109236
747,SLP,technology,Simulations Plus,1104615312,Small,StrongBuy,19931708.98592566
748,DK,utilities,Delek US Holdings,1104411854,Small,Hold,73725757.94392523
749,DOMO,technology,Domo,1103811823,Small,ModerateBuy,29271063.988332007
750,ACNDF,financial,Ascendas India,1102483657,Small,,1102483657.0
751,ANDHF,industrialgoods,Andlauer Healthcare Group,1101514184,Small,Hold,37594340.75085324
752,NFRMY,basicmaterials,Nufarm,1101114647,Small,,352921361.21794873
753,SOOBF,consumergoods,Sapporo Holdings,1100232982,Small,,
754,GES,consumergoods,Guess,1098552885,Small,ModerateBuy,63610473.9432542
755,SSP,services,EW Scripps,1098331087,Small,StrongBuy,81599634.99257058
756,MDPHF,industrialgoods,Monadelphous Group,1098038854,Small,ModerateBuy,
757,KAKKF,industrialgoods,Kawasaki Kisen Kaisha,1096233416,Small,Hold,
758,AMSF,financial,Amerisafe,1094717871,Small,ModerateBuy,19331058.996998057
759,AMTI,healthcare,Applied Molecular Transport,1094547297,Small,,34880410.994263865
760,GGABF,financial,Grupo Financiero Galicia SA,1090556388,Small,,
761,IGGGF,technology,IGG,1089788645,Small,,1238396187.5
762,CLB,industrialgoods,Core Laboratories,1089230158,Small,ModerateBuy,44494695.99673203
763,MDOMF,consumergoods,Mandom,1088556258,Small,,
764,BTAI,healthcare,Bioxcel Therapeutics,1088047140,Small,StrongBuy,24368356.99888018
765,WCHNF,basicmaterials,West China Cement,1087776564,Small,,
766,PRPB,financial,CC Neuberger Principal Holdings II,1087170000,Small,,108500000.0
767,ECPG,financial,Encore Capital,1086406782,Small,ModerateBuy,31344684.997114833
768,KPTI,healthcare,Karyopharm Therapeutics,1085611460,Small,StrongBuy,73600776.94915254
769,DRQ,industrialgoods,Dril-Quip,1085512939,Small,Hold,35095794.988684125
770,WIRE,industrialgoods,Encore Wire,1084813892,Small,ModerateBuy,20631682.99733739
771,NRYYF,consumergoods,Norway Royal Salmon ASA,1083753777,Small,,
772,CHCO,financial,City Holding Company,1083362541,Small,Hold,15787853.993004953
773,VCRA,technology,Vocera,1082354854,Small,ModerateBuy,32493390.993695583
774,ARCB,industrialgoods,ArcBest,1081360011,Small,StrongBuy,25407894.99530075
775,TBPH,healthcare,Theravance Biopharma,1081284257,Small,StrongBuy,63981316.98224853
776,BLFS,healthcare,BioLife Solutions,1080285096,Small,StrongBuy,32735912.0
777,ATRI,healthcare,Atrion,1080179641,Small,,1828952.9986454453
778,TGP,industrialgoods,Teekay LNG Partners,1078991359,Small,ModerateBuy,86945314.98791297
779,LMNX,healthcare,Luminex,1078926182,Small,Hold,46525492.971108235
780,EBIX,financial,Ebix,1078425929,Small,,30962558.972150445
781,GIII,consumergoods,G-III Apparel Group,1078398742,Small,Hold,48358687.98206278
782,EDESY,basicmaterials,Elders Limited,1077963962,Small,,28255936.094364353
783,CCHWF,consumergoods,Columbia Care,1075251294,Small,StrongBuy,259722534.78260872
784,WACLF,consumergoods,WACOAL HOLDINGS,1073348232,Small,,
785,DDD,industrialgoods,3D Systems,1072586318,Small,ModerateBuy,124141934.9537037
786,FRG,services,Franchise Group,1072348436,Small,StrongBuy,40087792.0
787,INVA,healthcare,Innoviva,1070695655,Small,ModerateSell,101391633.99621211
788,LONKF,industrialgoods,Lonking Holdings,1070025000,Small,ModerateBuy,4280100000.0
789,STAR,financial,istar Financial,1069706292,Small,ModerateBuy,73976921.99170125
790,RYTM,healthcare,Rhythm Pharmaceuticals,1067986639,Small,StrongBuy,44204744.99172185
791,NEXA,basicmaterials,Nexa Resources SA,1066125900,Small,Hold,132437999.99999999
792,NXRT,financial,NexPoint Residential,1065213523,Small,ModerateBuy,24606456.98775699
793,IPOC,financial,Social Capital Hedosophia Holdings III,1065015000,Small,,103500000.00000001
794,EVOP,services,Evo Payments,1064229845,Small,ModerateBuy,41474272.99298519
795,MMHTF,services,Miramar Hotel & Investment Co,1064077930,Small,,
796,PGINF,services,Prestige International,1062847303,Small,,
797,VLRS,industrialgoods,Controladora Vuela Compania de Aviacion SAB de CV,1062359746,Small,StrongBuy,99378834.9859682
798,MYBUF,industrialgoods,Meyer Burger Technology AG,1060985603,Small,,2526156197.6190476
799,CDXS,basicmaterials,Codexis,1058773037,Small,ModerateBuy,59281804.98320269
800,WDR,financial,Waddell & Reed,1058305188,Small,ModerateSell,62547587.943262406
801,BWMX,consumergoods,Betterware de Mexico,1058019590,Small,ModerateBuy,34803275.9868421
802,ELKEF,basicmaterials,Elkem ASA,1057984826,Small,,
803,SHTGF,industrialgoods,Shun Tak Holdings,1057517924,Small,,
804,IPOB,financial,Social Capital Hedosophia Holdings,1057252500,Small,,51750000.0
805,PLRX,healthcare,Pliant Therapeutics,1056235223,Small,ModerateBuy,35479852.9727914
806,DIN,services,Dine Brands Global,1055397185,Small,ModerateBuy,16418748.988799004
807,ETRZF,industrialgoods,Electra,1055337122,Small,,
808,CPG,utilities,Crescent Point Energy,1054771484,Small,Hold,530035921.6080402
809,ALEC,healthcare,Alector,1053135602,Small,ModerateBuy,79242708.95410083
810,BMA,financial,Banco Macro SA,1053113211,Small,ModerateBuy,63941300.00000001
811,HLTEF,technology,Hilan,1052935149,Small,,23419376.08985765
812,RGR,consumergoods,Sturm Ruger & Company,1051328631,Small,Hold,17495900.0
813,ACEL,financial,Accel Entertainment,1050956275,Small,ModerateBuy,96684109.93560258
814,DDS,consumergoods,Dillard's,1050500000,Small,ModerateSell,22000000.0
815,CHCT,financial,Community Healthcare,1048726710,Small,StrongBuy,23429997.98927614
816,SRG,financial,Seritage Growth Properties,1048548865,Small,,57549333.97365533
817,YJ,consumergoods,Yunji,1046719930,Small,,212316415.82150102
818,TCBK,financial,Trico Bancshares,1046096329,Small,ModerateBuy,29769388.986909505
819,HURN,services,Huron Consulting,1043843530,Small,ModerateBuy,22871242.988606486
820,BADFF,industrialgoods,Badger Daylighting,1042610739,Small,ModerateBuy,34858266.098294884
821,DEN,utilities,Denbury,1041499979,Small,,49999998.9918387
822,RTBRF,services,Restaurant Brands New Zealand,1041109874,Small,,122627782.56772673
823,TMOAF,technology,TomTom,1040361920,Small,ModerateBuy,130208000.0
824,SOLLF,financial,Shui On Land,1040025905,Small,,
825,PBI,industrialgoods,Pitney Bowes,1038652074,Small,ModerateBuy,173108679.0
826,SMP,consumergoods,Standard Motor Products,1038357233,Small,,22446113.986165155
827,OKIEF,technology,OKI Electric Industry Company,1038331224,Small,,
828,BGAIF,healthcare,BioGaia AB,1037413875,Small,,19555398.20923657
829,XPEL,consumergoods,XPEL,1037405269,Small,ModerateBuy,27612596.992281076
830,ALSSF,services,Alsea SAB de CV,1036710630,Small,ModerateBuy,779481676.6917293
831,RWT,financial,Redwood,1033095624,Small,StrongBuy,111928019.93499458
832,GPRO,consumergoods,GoPro,1032629985,Small,Hold,150748902.91970804
833,AIR,technology,AAR,1030430964,Small,StrongBuy,35300820.96608427
834,BMLKF,healthcare,BML,1029633623,Small,,
835,SVM,basicmaterials,Silvercorp Metals,1026680579,Small,ModerateBuy,175201463.99317405
836,ITOS,healthcare,iTeos Therapeutics,1026460961,Small,StrongBuy,35044757.9720041
837,OPRA,technology,Opera,1026410404,Small,ModerateBuy,115068430.94170403
838,GRVY,services,Gravity Co,1024962750,Small,,6948900.0
839,KREF,financial,Kkr Real Estate Finance,1023953669,Small,ModerateBuy,55619427.973927215
840,GLTVF,industrialgoods,Globaltrans Investment GDR RegS,1023744943,Small,ModerateSell,178664038.91797554
841,OCFC,financial,Oceanfirst Financial,1022201571,Small,ModerateBuy,60378119.96455996
842,CLS,technology,Celestica,1022122387,Small,ModerateBuy,129055856.94444445
843,MEITF,services,Meitec,1021944845,Small,,
844,CTS,technology,CTS,1021926008,Small,ModerateBuy,32267950.994632144
845,PSNL,healthcare,Personalis,1021596803,Small,StrongBuy,38932804.99237805
846,CYH,healthcare,Community Health,1021562930,Small,Hold,119620951.99063233
847,ULNV,consumergoods,Porter Holding International,1021301100,Small,,618970363.6363636
848,TGRVF,technology,Tian Ge Interactive Holdings,1020189729,Small,,10201897290.0
849,CGEN,healthcare,Compugen,1019619596,Small,ModerateBuy,82694208.9213301
850,CCF,basicmaterials,Chase,1018599916,Small,,9445473.99851632
851,CNVAF,consumergoods,Cnova,1018370674,Small,,345210397.96610165
852,PSHGF,consumergoods,Pou Sheng International (Holdings),1017729796,Small,,
853,ZOJIF,consumergoods,Zojirushi,1017427317,Small,,
854,SRCE,financial,1St Source,1015757349,Small,ModerateBuy,25553644.0
855,TMP,financial,Tompkins,1015615666,Small,Hold,14931132.990296973
856,MPHYF,industrialgoods,McPhy Energy SA,1015365760,Small,,27818240.0
857,SBSI,financial,Southside Bancshares,1014652672,Small,Hold,33072120.990873534
858,MORF,healthcare,Morphic Holding,1013744702,Small,StrongBuy,31125105.9871047
859,HEES,financial,H&E Equipment Services,1013537884,Small,ModerateBuy,36094653.988603994
860,LAC,basicmaterials,Lithium Americas,1012345722,Small,ModerateBuy,91532162.92947559
861,IFSPF,basicmaterials,Interfor,1011814165,Small,StrongBuy,67274877.99202128
862,EHMEF,financial,goeasy,1011704000,Small,StrongBuy,14878000.0
863,SLGGF,basicmaterials,SolGold,1010795045,Small,,2105823010.4166667
864,NBHC,financial,National Bank Holdings,1009947213,Small,Hold,30604461.0
865,RUSMF,industrialgoods,Russel Metals,1009262192,Small,ModerateBuy,62184977.94208256
866,ORIC,healthcare,Oric Pharmaceuticals,1007993363,Small,ModerateBuy,35592985.98163842
867,GLNG,industrialgoods,Golar LNG,1007340000,Small,StrongBuy,97800000.0
868,CERS,healthcare,Cerus,1006194689,Small,ModerateBuy,167141974.91694352
869,GZITF,industrialgoods,Yuexiu Transport Infrastructure,1003897377,Small,,
870,AKRO,healthcare,Akero Therapeutics,1001725228,Small,StrongBuy,34721844.99133449
871,FTCXD,industrialgoods,KwikClick,1000900200,Small,,909909272.7272726
872,FXCNF,technology,FIH Mobile,999391500,Small,,9085377272.727272
873,CAN,technology,Canaan,998019011,Small,,156674883.98744112
874,TLRY,basicmaterials,Tilray,997441602,Small,Hold,133526318.875502
875,FUJSF,industrialgoods,Fuji Seal International,996276630,Small,,50546759.51293759
876,HIMX,technology,Himax Technologies,995223699,Small,Hold,172184030.96885812
877,MRCBF,financial,Morguard (OTC),994739553,Small,ModerateBuy,11151788.710762331
878,HY,industrialgoods,Hyster-Yale Materials Handling,994377707,Small,,16805436.995098867
879,GPGNF,consumergoods,Grupo Gigante SAB de CV,994227328,Small,,
880,RDNT,healthcare,Radnet,993994905,Small,ModerateBuy,51636098.96103896
881,IMGN,healthcare,ImmunoGen,993897064,Small,ModerateBuy,187527747.9245283
882,HGYMF,healthcare,Hogy Medical Co,993407329,Small,,
883,FCF,financial,First Commonwealth,993051317,Small,Hold,96132750.9196515
884,TDPAY,consumergoods,TOD'S,992806170,Small,,316180308.91719747
885,RMLRF,basicmaterials,Ramelius Resources,991046150,Small,Hold,786544563.4920635
886,ARCO,services,Arcos Dorados Holdings,990729295,Small,Hold,207265542.8870293
887,INBX,healthcare,Inhibrx,990704485,Small,StrongBuy,37712389.98858013
888,DBMBF,financial,FIBRA Macquarie Mexico,990109900,Small,,785801507.9365079
889,MCRI,services,Monarch Casino & Resort,990059185,Small,ModerateBuy,18263404.99907766
890,SPH,utilities,Suburban Propane,989992199,Small,ModerateBuy,62146402.950408034
891,CLNC,financial,Colony Credit Real Estate,988803000,Small,Hold,128582964.88946684
892,TRIT,financial,Triterras,986703006,Small,ModerateBuy,83195868.9713322
893,VESTF,financial,Corporacion Inmobiliaria Vesta SAB de CV,986526677,Small,,521971786.7724868
894,JPTXF,utilities,Japan Petroleum Exploration Co,985880159,Small,,
895,DLNDY,basicmaterials,D&L Industries,985714400,Small,,265691212.9380054
896,UNFI,consumergoods,United Natural Foods,985473020,Small,ModerateBuy,54839900.94602115
897,NTGR,technology,Netgear,985076550,Small,ModerateBuy,30282094.9892407
898,NHC,healthcare,National Healthcare,983007232,Small,,15359488.0
899,SPPJY,basicmaterials,Sappi,982980000,Small,,546100000.0
900,RMAX,financial,Re/Max Holdings,981112735,Small,,31116800.98319061
901,CUGCF,basicmaterials,China Oriental Group Co,981079337,Small,Hold,
902,COBJF,technology,Comba Telecom Systems Holdings,980864471,Small,,2724623530.555556
903,COFUF,financial,Coronation Managers,979437485,Small,,
904,SZGPY,basicmaterials,Salzgitter,978980130,Small,,459615084.5070423
905,QNST,services,Quinstreet,976938863,Small,StrongBuy,52893278.99296156
906,NVEE,services,NV5 Holdings,976412119,Small,ModerateBuy,13246670.994437663
907,OEC,basicmaterials,Orion Engineered,975052326,Small,ModerateBuy,60487116.99751861
908,GWB,financial,Great Western Bancorp,972650861,Small,ModerateBuy,55014188.97058824
909,OXM,consumergoods,Oxford Industries,971204361,Small,ModerateBuy,16875835.986099046
910,KMBIF,services,Kambi Group,970986104,Small,,25851600.212992545
911,FGROY,industrialgoods,FirstGroup,970544091,Small,,1155409632.142857
912,INN,financial,Summit Hotel Properties,970406664,Small,StrongBuy,105708786.92810458
913,SXI,industrialgoods,Standex International,970240035,Small,ModerateBuy,12380247.990302412
914,PTNR,technology,Partner Comms,969525807,Small,Hold,183622311.9318182
915,FOR,financial,Forestar Group,967175381,Small,ModerateBuy,48070346.96819085
916,RESI,financial,Front Yard Residential,965803080,Small,Hold,58747145.98540145
917,MPZAF,consumergoods,MIPS AB,963451774,Small,,
918,JWS,financial,Jaws Acquisition,962550000,Small,,86250000.0
919,OXBDF,healthcare,Oxford BioMedica,962052273,Small,ModerateBuy,82226690.0
920,MP,financial,MP Materials,961256250,Small,,43125000.0
921,NHCZF,consumergoods,Nihon Chouzai Co,961166709,Small,,
922,GME,consumergoods,GameStop,961133747,Small,Hold,65161609.9661017
923,GZTGF,financial,Gazit-Globe,960812340,Small,,151309029.92125985
924,HA,industrialgoods,Hawaiian Holdings,957798095,Small,Hold,46003750.96061479
925,PBF,utilities,PBF Energy,957419554,Small,Hold,120127923.96486826
926,GSAH,financial,GS Acquisition Holdings Corp. II Class A,957187500,Small,,93749999.99999999
927,TGH,financial,Textainer Group Holdings,956801317,Small,ModerateBuy,50947886.9542066
928,LRN,services,K12,956577557,Small,StrongBuy,41536150.976986535
929,SYBT,financial,Stock Yards Bancorp,956469654,Small,Hold,22692043.985765126
930,BRKL,financial,Brookline Bancorp,955044800,Small,ModerateBuy,79060000.0
931,MKMLF,industrialgoods,Makino Milling Machine Co,954768344,Small,,23185243.90480816
932,GBCEF,financial,Globe Trade Centre SA,953560339,Small,,
933,WUMSY,consumergoods,Wumart Stores,953478477,Small,,
934,JLFNF,healthcare,Japan Lifeline Co,953426014,Small,,
935,HISJF,services,H.I.S.Co.,952706305,Small,,59880974.544311754
936,WNC,industrialgoods,Wabash National,952573702,Small,ModerateBuy,52950177.98777099
937,CLLS,healthcare,Cellectis SA,952539101,Small,ModerateBuy,42486132.961641386
938,FBNC,financial,First Bancorp,951663127,Small,ModerateBuy,28630057.9723225
939,GREZF,technology,GREE,951498240,Small,,
940,ARVN,healthcare,Arvinas Holding Company,950062718,Small,ModerateBuy,40548984.97652582
941,SNDX,healthcare,Syndax Pharmaceuticals,945305104,Small,ModerateBuy,40869221.96281885
942,GBTKF,technology,Globetronics Technology Bhd,944931035,Small,,
943,RDBBF,services,Redbubble,944760460,Small,ModerateBuy,271482890.8045977
944,EIG,financial,Employers Holdings,943404168,Small,,29270994.973627057
945,STBA,financial,S&T Bancorp,941885186,Small,ModerateBuy,39310733.97328881
946,PLFRY,industrialgoods,Palfinger AG,940583315,Small,,33072549.75386779
947,LEYOF,basicmaterials,Leyou Technologies Holdings,940294930,Small,,
