,ticker,sector,company_name,market_cap,market_category,analyst_consensus,stock_outstanding
1983,XPER,technology,Xperi,2011616198,Medium,StrongBuy,105707629.95270625
1984,ARGKF,utilities,Aggreko,2010606377,Medium,Hold,253224984.50881612
1985,WW,services,WW International,2008760433,Medium,ModerateBuy,68093574.0
1986,FRHC,financial,Freedom Holding,2008689657,Medium,,58358211.99883788
1987,WRE,financial,Washington Real Estate Investment,2008238697,Medium,ModerateBuy,82372382.9778507
1988,EHTH,financial,Ehealth,2007041835,Medium,StrongBuy,25897314.0
1989,QFIN,financial,360 Finance,2004064064,Medium,,146710400.0
1990,CRRLF,technology,Chorus,2003901299,Medium,,
1991,SPMYY,technology,Spirent,2003454683,Medium,,152935471.98473284
1992,SHEKF,utilities,Shikoku Electric Power Company,2001524923,Medium,,
